142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 173.0, 156.0, 147.0, 142.0, 218.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 218.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 218.0, 142.0, 145.0, 156.0, 172.0, 201.0, 248.0, 336.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 332.0, 249.0, 201.0, 172.0, 155.0, 145.0, 142.0, 217.0, 219.0, 145.0, 155.0, 172.0, 200.0, 246.0, 334.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 217.0, 219.0, 145.0, 156.0, 172.0, 201.0, 247.0, 334.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 217.0, 142.0, 145.0, 156.0, 172.0, 201.0, 247.0, 334.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 145.0, 142.0, 217.0, 219.0, 145.0, 155.0, 172.0, 201.0, 247.0, 334.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 249.0, 201.0, 172.0, 155.0, 145.0, 219.0, 217.0, 141.0, 145.0, 155.0, 172.0, 200.0, 246.0, 334.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 332.0, 249.0, 201.0, 172.0, 155.0, 145.0, 142.0, 217.0, 142.0, 145.0, 155.0, 172.0, 200.0, 246.0, 334.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 334.0, 251.0, 202.0, 174.0, 156.0, 147.0, 143.0, 218.0, 219.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
